corporateID,corporateName,location,moddate,classSInfo,corporateKana
3210005008023,社会福祉法人吉江学園,福井県鯖江市西番町２４字１番地１,2020-06-30T15:00:00.000Z,01,ヨシエガクエン
5210005008104,覺円寺,福井県鯖江市下野田町３２号２６番地,2015-11-12T15:00:00.000Z,01,
6210002013270,有限会社バーツエンジニア,福井県鯖江市田村町第４号１番地１２,2015-11-12T15:00:00.000Z,01,
3210002013554,有限会社リーダース企画,福井県鯖江市御幸町１丁目３０１－３２,2015-11-12T15:00:00.000Z,01,
4210003000666,源伸堂合同会社,福井県鯖江市北中町７２９番地,2021-04-27T15:00:00.000Z,01,ゲンシンドウ
9210002013243,有限会社西尾眼鏡,福井県鯖江市杉本町第２９号４５番地の１,2021-05-23T15:00:00.000Z,01,ニシオガンキョウ
1210002012814,有限会社虹の家,福井県鯖江市水落町１丁目１４番２２－３号,2018-11-06T15:00:00.000Z,12,ニジノイエ
4210001018504,株式会社このは整氣堂,福井県鯖江市田村町第４号３１番地８,2021-06-21T15:00:00.000Z,01,コノハセイキドウ
7210002012899,有限会社九龍飯店,福井県鯖江市有定町２丁目４番２８－２号,2018-12-19T15:00:00.000Z,01,キュウリュウハンテン
2210001012723,株式会社エー・ケー,福井県鯖江市柳町４丁目３番２１号,2015-11-12T15:00:00.000Z,01,
5210001016309,株式会社Ｃｒｏｃｋｗｏｒｋ,福井県鯖江市日の出町２－１,2020-09-17T15:00:00.000Z,12,クロックワーク
1210001013549,株式会社ヒカリ精工,福井県鯖江市吉江町３０７番地,2019-05-12T15:00:00.000Z,01,ヒカリセイコウ
5210001013297,マルイテキスタイル株式会社,福井県鯖江市舟津町１丁目４番１１号,2020-06-04T15:00:00.000Z,01,マルイテキスタイル
6210001013767,株式会社服部薬局,福井県鯖江市河和田町第１９号５番地１,2015-11-12T15:00:00.000Z,01,
1210002012715,有限会社淡海建設,福井県鯖江市石田上町５号１番地の２,2015-11-12T15:00:00.000Z,01,
2210001012913,株式会社サビデンキ,福井県鯖江市吉江町７１７番地,2015-11-12T15:00:00.000Z,01,
4210003000971,合同会社帝国貿易,福井県鯖江市神明町２丁目７番地２８,2020-03-31T15:00:00.000Z,01,テイコクボウエキ
2210002013340,有限会社福井フレームセンター,福井県鯖江市小泉町第６号１０番地５,2021-04-07T15:00:00.000Z,12,フクイフレームセンター
4210001012622,株式会社カイセイ,福井県鯖江市丸山町１丁目６番２７号,2018-04-18T15:00:00.000Z,01,カイセイ
7210001017775,株式会社サンフレッシュ,福井県鯖江市中野町第１０９号２４番地,2019-11-12T15:00:00.000Z,01,サンフレッシュ
3210005009797,特定非営利活動法人心の絆,福井県鯖江市三六町２丁目７番１３号,2020-06-29T15:00:00.000Z,12,ココロノキズナ
1210001014448,株式会社ミナミ興産,福井県鯖江市御幸町１丁目３番４６号,2015-11-12T15:00:00.000Z,01,
7210001013188,福井教育図書株式会社,福井県鯖江市水落町４丁目８番１６号,2021-05-17T15:00:00.000Z,01,フクイキョウイクトショ
2210002012895,有限会社北田機業場,福井県鯖江市四方谷町３号４７番地,2016-08-04T15:00:00.000Z,21,
1210002012938,有限会社ケーエスネットワーク,福井県鯖江市下氏家町第１２号２番地の１,2015-11-12T15:00:00.000Z,01,
1210005008306,医療法人はやしクリニック,福井県鯖江市水落町２丁目２６番２８号,2020-06-29T15:00:00.000Z,01,ハヤシクリニック
4210001015063,ベルクスペース株式会社,福井県鯖江市柳町４丁目６０８番地２,2020-01-05T15:00:00.000Z,11,ベルクスペース
8210001017790,株式会社Ｆｒｏｍ　ｓｍｉｌｅ,福井県鯖江市水落町２丁目５番３８号,2019-11-14T15:00:00.000Z,01,フロムスマイル
6210001012934,株式会社サンシステム,福井県鯖江市住吉町２丁目１６番２号,2015-11-12T15:00:00.000Z,01,
1210001012971,昭和工業株式会社,福井県鯖江市杉本町第１８号２３番地の４,2015-11-12T15:00:00.000Z,01,
3210005008312,医療法人ひかる歯科医院,福井県鯖江市鳥羽２丁目２番２１－２－１号,2019-12-03T15:00:00.000Z,01,ヒカルシカイイン
1210001013012,大栄事務機株式会社,福井県鯖江市丸山町１丁目１番８号,2015-11-12T15:00:00.000Z,01,
9210001012444,株式会社カクマ,福井県鯖江市東鯖江３丁目４０２番地,2020-04-14T15:00:00.000Z,11,カクマ
4210001013190,福井物産株式会社,福井県鯖江市有定町２丁目４番２３号,2015-11-12T15:00:00.000Z,01,
6130005015751,一般社団法人サイバー・ソサエティ・アライアンス,福井県鯖江市本町３丁目２－１６,2021-07-20T15:00:00.000Z,12,サイバーソサエティアライアンス
3210002013174,有限会社多田製作所,福井県鯖江市石田下町第３号１番地２,2015-11-12T15:00:00.000Z,01,
3210001011716,大和産業株式会社,福井県鯖江市川去町第９号３５番地１,2018-04-19T15:00:00.000Z,01,ダイワサンギョウ
6210001013387,ライン精工株式会社,福井県鯖江市御幸町１丁目２番３２号,2018-08-14T15:00:00.000Z,01,ラインセイコウ
6210001017124,ｆｌｅｕｒ株式会社,福井県鯖江市三六町１丁目１４－１０,2019-10-07T15:00:00.000Z,12,フルール
8210005008068,医療法人至要会,福井県鯖江市旭町１丁目２番８号,2019-10-30T15:00:00.000Z,01,シヨウカイ
2210002013448,有限会社ミラクル,福井県鯖江市冬島町２字６番地１,2020-05-26T15:00:00.000Z,21,ミラクル
8210001013501,株式会社いしい,福井県鯖江市幸町２丁目１１５番地,2015-11-12T15:00:00.000Z,01,
2210002013159,有限会社タカナリ,福井県鯖江市石田下町７字３番地２,2015-11-12T15:00:00.000Z,01,
9210002013301,有限会社福田産業,福井県鯖江市神明町５丁目４番１８号,2015-11-12T15:00:00.000Z,01,
4210002013314,長田化成株式会社,福井県鯖江市東鯖江４丁目８番１０号,2020-06-01T15:00:00.000Z,11,ナガタカセイ
9210002012930,有限会社グラシック,福井県鯖江市東鯖江２丁目５０７番地,2018-08-23T15:00:00.000Z,01,グラシック
9210005008240,與呉神社,福井県鯖江市小泉町第９号５番地の５,2015-11-12T15:00:00.000Z,01,
6210001015227,三の丸ホーム株式会社,福井県鯖江市新横江１丁目４番４号,2015-11-12T15:00:00.000Z,01,
4210001013612,株式会社Ｂｅコーポレーション,福井県鯖江市三六町１丁目１５０７番地,2019-11-28T15:00:00.000Z,01,ビーコーポレーション
9210002013227,有限会社ナカムラ・テクニカル,福井県鯖江市下氏家町第１１号４番地,2021-09-05T15:00:00.000Z,01,ナカムラテクニカル
9210001013822,株式会社ハッコウ,福井県鯖江市上鯖江１丁目１０番８号,2020-06-22T15:00:00.000Z,01,ハッコウ
2210005007967,鯖江繊維販売協同組合,福井県鯖江市舟津町２丁目５番３７号,2015-11-12T15:00:00.000Z,01,
1210005008198,稲荷神社,福井県鯖江市三尾野出作町第９号２番地,2015-11-12T15:00:00.000Z,01,
7210001013155,蜂谷工業株式会社,福井県鯖江市西番町８字４４番地,2021-07-15T15:00:00.000Z,01,ハチヤコウギョウ
5210002012703,有限会社天谷撚糸,福井県鯖江市二丁掛町第１３号９２番地,2015-11-12T15:00:00.000Z,01,
7210005008127,浄善寺,福井県鯖江市磯部町第３号１１番地,2015-11-12T15:00:00.000Z,01,
1210001018531,株式会社Ｒａｉｎｂｏｗ　Ｂｒｉｄｇｅ,福井県鯖江市下新庄町第５３号２６番地,2021-07-08T15:00:00.000Z,01,レインボーブリッジ
7210005007962,鯖江魚商協同組合,福井県鯖江市有定町１丁目５号１番地,2015-11-12T15:00:00.000Z,01,
3210002013281,有限会社ビューティーサロン・ケイ,福井県鯖江市有定町１丁目１番２５号,2015-11-12T15:00:00.000Z,01,
4210001012639,株式会社安達漆店,福井県鯖江市河和田町第１２号２６番地,2019-11-10T15:00:00.000Z,21,アダチウルシテン
6210002013510,有限会社ヤマケン自工,福井県鯖江市下新庄町第２７号５番地１,2021-09-05T15:00:00.000Z,01,ヤマケンジコウ
2210001017821,ＣＬＳ株式会社,福井県鯖江市鳥井町第１２号３番地１,2019-12-15T15:00:00.000Z,01,シーエルエス
9210005008026,社会福祉法人福授園,福井県鯖江市神中町２丁目６番地２０号,2020-05-06T15:00:00.000Z,01,フクジュエン
4210002013388,株式会社北成,福井県鯖江市石田下町３７号１１番地２,2021-05-17T15:00:00.000Z,11,ホクセイ
4210001017761,株式会社ドリームプロジェクト,福井県鯖江市糺町第１８号５番地８,2019-10-23T15:00:00.000Z,01,ドリームプロジェクト
2210005009451,一般社団法人鯖江公共未来塾,福井県鯖江市東鯖江３丁目７番１号,2015-11-12T15:00:00.000Z,01,
9210005008133,浄法寺,福井県鯖江市橋立町５号２９番地,2015-11-12T15:00:00.000Z,01,
1210002013201,有限会社トムオート,福井県鯖江市鳥羽３丁目１０３４番地,2015-11-12T15:00:00.000Z,01,
8210002013112,高橋姉妹有限会社,福井県鯖江市石田上町２号６番地,2020-03-08T15:00:00.000Z,01,タカハシシマイ
1210002013390,有限会社保険レスキュー１１９,福井県鯖江市本町３丁目１番８号,2015-11-12T15:00:00.000Z,01,
6210001012983,株式会社シンツウ,福井県鯖江市御幸町１丁目２番３２号,2018-12-27T15:00:00.000Z,01,シンツウ
1210001012798,株式会社木村商店,福井県鯖江市片山町４３号１８番地,2021-09-07T15:00:00.000Z,01,キムラショウテン
3210002013190,有限会社寺崎加工所,福井県鯖江市鳥羽３丁目３番１号,2015-11-12T15:00:00.000Z,01,
1210002013044,鯖江システムトレーニング有限会社,福井県鯖江市神中町２丁目５０１番２７号,2015-12-08T15:00:00.000Z,21,
1210001014712,ファーストエンジニアリング株式会社,福井県鯖江市当田町第１２号５番地７,2018-04-12T15:00:00.000Z,01,ファーストエンジニアリング
4210002013025,有限会社サクラオプチカル,福井県鯖江市神中町２丁目５番２８号,2015-11-12T15:00:00.000Z,01,
6210001012653,天谷電気工事株式会社,福井県鯖江市北野町２丁目８番５号,2015-11-12T15:00:00.000Z,01,
6210002013361,有限会社ＶＡＩ＆ＳＲＩ,福井県鯖江市神明町２丁目７番１２号,2015-11-12T15:00:00.000Z,01,
9210005009536,一般社団法人ＰＡＲＫ,福井県鯖江市河和田町第１９号１番地７,2020-01-09T15:00:00.000Z,01,パーク
4210001012911,株式会社佐々木セルロイド工業所,福井県鯖江市小泉町第３１号３番地の１０,2020-09-15T15:00:00.000Z,01,ササキセルロイドコウギョウショ
5210002012851,有限会社笠島商店,福井県鯖江市東鯖江１丁目３番４号,2017-01-16T15:00:00.000Z,12,
2210002012978,有限会社昴成都市計画,福井県鯖江市舟津町４丁目１２番１５号,2018-11-04T15:00:00.000Z,12,コウセイトシケイカク
4210001013430,株式会社ゼロコーポレーション,福井県鯖江市平井町第４２号２番地,2021-06-14T15:00:00.000Z,71,ゼロコーポレーション
5210002012711,有限会社アイビ,福井県鯖江市西番町第６号４４番地,2015-11-12T15:00:00.000Z,01,
7210001013543,株式会社ケア・スマイル,福井県鯖江市神中町２丁目５０１番２７号,2021-06-20T15:00:00.000Z,21,ケアスマイル
1210001017302,株式会社ＫＡＮＡ,福井県鯖江市幸町１丁目５番２１号,2020-07-29T15:00:00.000Z,12,カナ
4210001011599,クラシス株式会社,福井県鯖江市下河端町１７０１番地,2020-07-07T15:00:00.000Z,01,クラシス
9210002013210,有限会社トゥエンティー・ファースト,福井県鯖江市丸山町４丁目３番１８－１号,2015-11-12T15:00:00.000Z,01,
1210001014415,株式会社谷口設備,福井県鯖江市柳町４丁目６０８番地２,2015-11-12T15:00:00.000Z,01,
7210001013015,相互タクシー株式会社,福井県鯖江市桜町３丁目１番１号,2020-06-17T15:00:00.000Z,01,ソウゴタクシー
2210002013522,有限会社ユービー眼鏡,福井県鯖江市別司町２２号３番地,2015-11-12T15:00:00.000Z,01,
3210002012820,有限会社オプト・シンセイ,福井県鯖江市神明町２丁目２番５号,2015-11-12T15:00:00.000Z,01,
4210002013090,有限会社寿司割烹まとい,福井県鯖江市幸町２丁目１番２４号,2016-03-31T15:00:00.000Z,21,
3210002012721,有限会社揚原デザイン漆工,福井県鯖江市戸口町第１８号１３番地,2021-09-05T15:00:00.000Z,01,
8210001013848,株式会社マネジメント鯖江,福井県鯖江市横越町３０字１番１,2021-07-15T15:00:00.000Z,01,マネジメントサバエ
1210002012863,有限会社エグゼ・コーポレーション,福井県鯖江市神明町３丁目４番４２の４号,2015-11-12T15:00:00.000Z,01,
2210001017474,伊部眼鏡株式会社,福井県鯖江市鳥羽１丁目４番８号,2019-04-03T15:00:00.000Z,01,イベガンキョウ
7210001013304,三重眼鏡株式会社,福井県鯖江市東鯖江２丁目８番１０号,2015-11-12T15:00:00.000Z,01,
6210002013444,有限会社三重工芸,福井県鯖江市神中町２丁目６０４番地１５,2015-11-12T15:00:00.000Z,01,
1210005008025,社会福祉法人日野会,福井県鯖江市漆原町２０号８番地,2018-06-27T15:00:00.000Z,01,ヒノカイ
9210002013103,有限会社染匠西むら,福井県鯖江市日の出町４番２号,2015-11-12T15:00:00.000Z,01,
7210001017957,株式会社野中,福井県鯖江市三六町２丁目１番３号,2020-04-07T15:00:00.000Z,01,ノナカ
2210001012640,青山ライセンス株式会社,福井県鯖江市神中町２丁目３番３０号,2015-11-12T15:00:00.000Z,01,
6210002013353,有限会社ファイン,福井県鯖江市下河端町５１７番地,2015-11-12T15:00:00.000Z,01,
3210002012952,有限会社モア,福井県鯖江市三六町２丁目５番１７号,2018-10-15T15:00:00.000Z,21,モア
9210001017872,株式会社ディーエム,福井県鯖江市つつじケ丘町４番２号,2020-01-16T15:00:00.000Z,01,ディーエム
3210002013463,有限会社雅保険コンサルタント,福井県鯖江市中野町第４１号１番地,2015-11-12T15:00:00.000Z,01,
5210001012695,ウエルズ株式会社,福井県鯖江市神中町１丁目５番８号,2018-06-18T15:00:00.000Z,01,ウエルズ
2210001012698,ウイン商事株式会社,福井県鯖江市別司町第４１号１０番地,2019-01-20T15:00:00.000Z,21,
4210001018462,株式会社清水重機建設,福井県鯖江市中野町第２８号６番地,2021-05-23T15:00:00.000Z,01,シミズジュウキケンセツ
2210001012847,近藤醬油味噌醸造株式会社,福井県鯖江市水落町３丁目４番２２号,2015-11-12T15:00:00.000Z,01,
9210005007985,食協同組合,福井県鯖江市水落町第１４号１４番地の１,2021-06-17T15:00:00.000Z,01,ショク
2210001018448,株式会社ハロン,福井県鯖江市本町３丁目２番３６号,2021-05-16T15:00:00.000Z,01,ハロン
1210002013052,有限会社サバエコーポレーション,福井県鯖江市杉本町第３４号３５番地,2015-11-12T15:00:00.000Z,01,
1210001015727,株式会社ルワン,福井県鯖江市丸山町２丁目３番６号,2018-12-17T15:00:00.000Z,12,ルワン
7210005008093,永渡寺,福井県鯖江市鳥羽町３４号１９番地,2015-11-12T15:00:00.000Z,01,
6210002012842,有限会社大原葬儀社,福井県鯖江市糺町第１９号４番地３,2015-11-12T15:00:00.000Z,01,
3210001013373,吉村織物株式会社,福井県鯖江市小泉町２１字揚橋８の２,2020-07-01T15:00:00.000Z,01,ヨシムラオリモノ
2210002013506,有限会社山長興産,福井県鯖江市北野町１丁目９番１０号,2020-02-04T15:00:00.000Z,01,ヤマチョウコウサン
5210001014725,株式会社タンナン保険コンサルタント,福井県鯖江市五郎丸町第２４号１９番地,2015-11-12T15:00:00.000Z,01,
9210005008141,専立寺,福井県鯖江市川島町２８号２５番地,2015-11-12T15:00:00.000Z,01,
8210001013360,山與織物株式会社,福井県鯖江市水落町３丁目３番６号,2019-10-03T15:00:00.000Z,01,ヤマヨオリモノ
6210002012784,有限会社飯田眞三商店,福井県鯖江市宮前２丁目２番１９号,2015-11-12T15:00:00.000Z,01,
1210005008116,西福寺,福井県鯖江市長泉寺町２丁目４番８号,2015-11-12T15:00:00.000Z,01,
8210005008101,願生寺,福井県鯖江市下深江町１３０番地,2015-11-12T15:00:00.000Z,01,
6210002013007,有限会社サンドグラス,福井県鯖江市石田下町第２１号３６番地,2015-11-12T15:00:00.000Z,01,
8210005009297,丹南アース協同組合,福井県鯖江市鳥羽町２２号５２番地,2020-07-06T15:00:00.000Z,01,
8210001016743,株式会社山田管工,福井県鯖江市小泉町第７号１番地７,2020-03-10T15:00:00.000Z,12,ヤマダカンコウ
9210002013409,松田蒔絵有限会社,福井県鯖江市河和田町第１２号１７番地,2015-11-12T15:00:00.000Z,01,
8210001013732,株式会社ＳＥＥＤ,福井県鯖江市幸町１丁目５号２２番地,2015-11-12T15:00:00.000Z,01,
4210001013711,株式会社アイタック,福井県鯖江市神中町２丁目９番４１号,2018-11-06T15:00:00.000Z,21,アイタック
4210001013629,株式会社エムディエス,福井県鯖江市有定町３丁目４番７号,2018-11-07T15:00:00.000Z,12,エムディエス
9210002013623,有限会社前田充商店,福井県鯖江市北野町２丁目１８番２３号,2015-11-12T15:00:00.000Z,01,
9210001013236,株式会社フジタ技工,福井県鯖江市糺町第４０号３８番地,2019-11-06T15:00:00.000Z,01,フジタギコウ
7210001012842,株式会社コードー,福井県鯖江市幸町１丁目４番８号,2021-04-29T15:00:00.000Z,01,コードー
7210002013419,有限会社丸武運送店,福井県鯖江市旭町１丁目３番２０号,2015-11-12T15:00:00.000Z,01,
8210005008126,エホバの証人の鯖江会衆,福井県鯖江市北野町１２字神田１９番地,2021-04-12T15:00:00.000Z,71,エホバノショウニンノサバエカイシュウ
7210001017890,株式会社インターベルシー,福井県鯖江市杉本町第１７号８番地２０,2021-04-22T15:00:00.000Z,12,インターベルシー
9210001013392,株式会社リアル・ビジョン,福井県鯖江市漆原町２６号５番地,2015-11-12T15:00:00.000Z,01,
7210005008085,特定非営利活動法人たんなん夢レディオ,福井県鯖江市本町２丁目２番,2019-06-24T15:00:00.000Z,01,タンナンユメレディオ
2010001202922,金子眼鏡株式会社,福井県鯖江市吉江町７１２番地２,2019-10-22T15:00:00.000Z,12,カネコガンキョウ
6210002012925,有限会社クリスタル,福井県鯖江市東清水町第７号１２番地の１,2015-11-12T15:00:00.000Z,01,
6210001013651,クリ英ター永和株式会社,福井県鯖江市吉江町第１１号１０番地,2020-03-26T15:00:00.000Z,12,クリエイターエイワ
7210001013130,丹羽精工株式会社,福井県鯖江市落井町第３６号２５番地の３,2018-09-20T15:00:00.000Z,01,ニワセイコウ
7210003001133,ＨＤＬ合同会社,福井県鯖江市神明町４丁目３番１１号,2021-04-25T15:00:00.000Z,11,エイチデイエル
6210001013123,株式会社西野工務店,福井県鯖江市持明寺町第５号１１番地の１,2015-11-12T15:00:00.000Z,01,
6210002012867,有限会社カミナカ眼鏡,福井県鯖江市神中町２丁目３番２１号,2018-09-06T15:00:00.000Z,01,カミナカガンキョウ
2210005008065,医療法人野尻内科胃腸科医院,福井県鯖江市鳥羽２丁目４番１６号,2020-03-09T15:00:00.000Z,01,ノジリナイカイチョウカイイン
3210005009698,特定非営利活動法人ふくい町守ネットワーク,福井県鯖江市下野田町第２５号１２番地１,2017-09-10T15:00:00.000Z,01,
2210001013234,株式会社フクオカ,福井県鯖江市下河端町２号２２番地の３,2020-04-02T15:00:00.000Z,21,
6210001012637,アルファ株式会社,福井県鯖江市水落町７号２８番地の６,2020-05-17T15:00:00.000Z,01,アルファ
6210001013379,株式会社ヨシムラ,福井県鯖江市神明町２丁目２番１８号,2015-11-12T15:00:00.000Z,01,
5210002013271,有限会社橋本設備,福井県鯖江市御幸町２丁目３番１６号,2015-11-12T15:00:00.000Z,01,
8210002013574,有限会社若吉プラスチック,福井県鯖江市糺町第４５号５２番地,2015-11-12T15:00:00.000Z,01,
3210001016392,株式会社山翔工業,福井県鯖江市松成町第３号７６番地３,2016-07-11T15:00:00.000Z,01,
8210001014796,株式会社ムック,福井県鯖江市大倉町第１３号１番地２１,2015-11-12T15:00:00.000Z,01,
6210005008136,乘誓寺,福井県鯖江市戸口町第１３号４番地,2021-04-20T15:00:00.000Z,12,ジョウセイジ
5210002013206,有限会社トランズ,福井県鯖江市柳町２丁目９番１４号,2020-05-21T15:00:00.000Z,21,トランズ
3210002012911,有限会社吉相,福井県鯖江市石田上町第９号５番地,2015-11-12T15:00:00.000Z,01,
3210002013570,有限会社渡辺カラー工芸,福井県鯖江市下野田町第３０号３番地,2015-11-12T15:00:00.000Z,01,
2210001013242,Ｆｕｊｉｋｏｎ　ｃｏｒｐｏｒａｔｉｏｎ株式会社,福井県鯖江市神中町１丁目５番２２号,2021-09-06T15:00:00.000Z,01,フジコンコーポレーション
4210001012795,株式会社きくや,福井県鯖江市幸町１丁目５番２１号,2017-07-09T15:00:00.000Z,21,
5210001012968,株式会社シー・アンド・エム,福井県鯖江市御幸町１丁目３０１番１９号,2019-03-06T15:00:00.000Z,01,シーアンドエム
8210001012949,清水眼鏡株式会社,福井県鯖江市東米岡１丁目４番２６―１号,2016-10-03T15:00:00.000Z,21,
5210002013387,有限会社北陸特殊工業,福井県鯖江市神明町２丁目２番１１号,2015-11-12T15:00:00.000Z,01,
2210001013341,株式会社ヤマグチ光学,福井県鯖江市下氏家町５字２６番地,2015-11-12T15:00:00.000Z,01,
6210001012769,株式会社加藤製作所,福井県鯖江市西袋町３７号１０番地,2015-11-12T15:00:00.000Z,01,
3210001012846,小林撚糸株式会社,福井県鯖江市北野町２丁目１９番２３号,2020-07-01T15:00:00.000Z,21,コバヤシネンシ
9210001013087,寺本眼鏡株式会社,福井県鯖江市河和田町第３号１０番地,2018-12-19T15:00:00.000Z,01,テラモトガンキョウ
1210001013136,日本工梁株式会社,福井県鯖江市柳町４丁目８番２０号,2015-11-12T15:00:00.000Z,01,
3210005008072,ＵＡゼンセンウラセ労働組合,福井県鯖江市神中町２丁目７－４０ウラセ株式会社内,2019-01-20T15:00:00.000Z,01,ユーエイゼンセンウラセ
8210005008019,社会福祉法人新横江保育園,福井県鯖江市新横江１丁目３番１３号,2020-04-22T15:00:00.000Z,01,シンヨコエホイクエン
7210001014748,株式会社ライティングアース,福井県鯖江市御幸町４丁目６０１番地７,2018-09-11T15:00:00.000Z,12,ライティングアース
8210001013154,浜本テクニカル株式会社,福井県鯖江市神中町２丁目５０１番３０,2019-09-30T15:00:00.000Z,01,ハマモトテクニカル
6210001013222,藤田産業株式会社,福井県鯖江市北野町２丁目１９番２２－１号,2019-10-22T15:00:00.000Z,01,フジタサンギョウ
5210001013727,Ｇｒｅａｔ　Ｐｏｗｅｒ　Ｎｅｘｃｅｌｌ株式会社,福井県鯖江市上河端町３６－４－３,2019-11-04T15:00:00.000Z,11,グレートパワーネクセル
8210001013311,株式会社宮本測量建設,福井県鯖江市上鯖江２丁目７番２０号,2015-11-12T15:00:00.000Z,01,
4210001013348,株式会社山広,福井県鯖江市水落町２丁目２６番３１号,2015-11-12T15:00:00.000Z,01,
3210002013579,有限会社ワイズ,福井県鯖江市小黒町３丁目１０番７号,2015-11-12T15:00:00.000Z,01,
6210001017561,株式会社ゴールデンモンキー,福井県鯖江市入町第１４号５０番地７,2019-06-03T15:00:00.000Z,01,ゴールデンモンキー
8210001013831,株式会社前澤金型,福井県鯖江市石田上町第５１号１１番地１,2020-08-17T15:00:00.000Z,01,マエザワカナガタ
5210002012843,有限会社栄倖,福井県鯖江市石生谷町第３６号２番地,2015-11-12T15:00:00.000Z,01,
2210001013481,株式会社澤田,福井県鯖江市下河端町第６号１５番地５,2018-11-04T15:00:00.000Z,01,
7210001012363,株式会社リサ,福井県鯖江市住吉町１丁目１番７号,2020-12-23T15:00:00.000Z,12,リサ
6210001016217,株式会社ｏｏｇｅｎ,福井県鯖江市本町２丁目２番２０号,2020-06-22T15:00:00.000Z,01,オーゲン
8210001013377,株式会社吉満オプチカル,福井県鯖江市糺町３８号１０２番地,2019-12-11T15:00:00.000Z,01,ヨシミツオプチカル
1210001016428,株式会社三和ホールディングス,福井県鯖江市二丁掛町第１４号２０番地,2016-08-15T15:00:00.000Z,01,
3210002013091,有限会社住吉商会,福井県鯖江市本町１丁目３番２６号,2015-11-12T15:00:00.000Z,01,
2210005008981,一般社団法人鯖江市スポーツ協会,福井県鯖江市東鯖江３丁目６番１０号鯖江市総合体育館内,2018-07-03T15:00:00.000Z,11,サバエシスポーツキョウカイ
2210002013051,有限会社サバエ防災,福井県鯖江市西山町１２番４号,2015-11-12T15:00:00.000Z,01,
9210001013269,株式会社松田塗装店,福井県鯖江市水落町１丁目１３番２７号,2019-11-07T15:00:00.000Z,01,マツダトソウテン
6210001017842,株式会社ＴＫＧ,福井県鯖江市三六町１丁目１４－１０－２Ｆ,2020-01-09T15:00:00.000Z,01,ティーケージー
6210001013370,ヨシダ工業株式会社,福井県鯖江市有定町２丁目１１番２４号,2019-12-09T15:00:00.000Z,01,ヨシダコウギョウ
4210001013785,株式会社ハセケン,福井県鯖江市漆原町第１７号８番地,2015-11-12T15:00:00.000Z,01,
2210001013192,株式会社福井クラフト,福井県鯖江市戸口町第２４号２３番地,2019-11-28T15:00:00.000Z,01,フクイクラフト
3210001014776,株式会社ヒライケ,福井県鯖江市北野町２丁目９０５番地,2018-12-13T15:00:00.000Z,12,ヒライケ
7210001012999,株式会社セキサカ,福井県鯖江市片山町３号５３番地,2019-06-09T15:00:00.000Z,11,セキサカ
8210001012841,ケアバンク株式会社,福井県鯖江市糺町第１４号６番地,2018-06-03T15:00:00.000Z,01,ケアバンク
8210001016660,Ｔｈｅ　Ｂｌａｃｋｍｏｕｎｔａｉｎ株式会社,福井県鯖江市糺町４４字３１番９,2020-05-19T15:00:00.000Z,12,ザブラックマウンテン
6210001012975,株式会社ショクセイ,福井県鯖江市熊田町第１７号４番地の３,2018-07-29T15:00:00.000Z,01,ショクセイ
4210001012845,小林石油住設株式会社,福井県鯖江市下野田町３７号７番地,2021-08-04T15:00:00.000Z,01,コバヤシセキユジュウセツ
3210002013546,有限会社吉田通商,福井県鯖江市糺町第１６号３４番地,2015-11-12T15:00:00.000Z,01,
8210001012973,株式会社新山,福井県鯖江市幸町１丁目６番２４号,2015-11-12T15:00:00.000Z,01,
5210001016779,ＢＲＯＳ　ＪＡＰＡＮ　ＥＶＥ　ｕｎ　ＢＬＵＥ株式会社,福井県鯖江市水落町２丁目２９０８－３,2020-01-28T15:00:00.000Z,12,ブロスジャパンイブアンブルー
5210002012876,有限会社エヌピー,福井県鯖江市糺町第４４号２５番地の３,2015-11-12T15:00:00.000Z,01,
8210001012858,株式会社光栄土地開発,福井県鯖江市水落町１丁目８番３１号,2015-11-12T15:00:00.000Z,01,
1210005007992,農事組合法人吉野瀬営農組合,福井県鯖江市下司町第１０号３０番地,2015-11-12T15:00:00.000Z,01,
2210001018167,株式会社ＦＬＯＷＥＲ　ＲＯＳＥ,福井県鯖江市水落町２丁目２２番３０－９号,2020-10-05T15:00:00.000Z,01,フラワーロゼ
2210001012962,嶋田繊維株式会社,福井県鯖江市下新庄町６８号１２番地,2015-11-12T15:00:00.000Z,01,
7210001013089,株式会社帝通,福井県鯖江市漆原町第１号６番地の１,2015-11-12T15:00:00.000Z,01,
3210001018166,株式会社アプラスクール,福井県鯖江市住吉町１丁目２番２３号,2020-10-04T15:00:00.000Z,01,アプラスクール
2210001013473,株式会社アイ・ディ・エス,福井県鯖江市当田町９号７番地,2015-11-12T15:00:00.000Z,01,
6210002013386,有限会社ボンバーデザインワークス,福井県鯖江市有定町２丁目１番３号,2019-10-17T15:00:00.000Z,21,ボンバーデザインワークス
9210002012798,金子ホールディングス株式会社,福井県鯖江市丸山町２丁目３番４号,2019-10-20T15:00:00.000Z,21,カネコホールディングス
2210003001237,合同会社モハラ,福井県鯖江市新横江２丁目４番２４－１号,2020-06-03T15:00:00.000Z,01,モハラ
6210002013551,有限会社ライ・デザイン研究所,福井県鯖江市旭町１丁目２番６号,2017-12-19T15:00:00.000Z,21,
9210001013509,株式会社トライ・アイ,福井県鯖江市神中町２丁目５０１番３０,2021-07-13T15:00:00.000Z,01,トライアイ
5210002013263,有限会社林漆工,福井県鯖江市片山町第９号５番地の２,2015-11-12T15:00:00.000Z,01,
